device=cpu
step=0 max_u=2.8000e+00 c_mean=3.3329e-02 c_y=3.3329e-02 c_m=0.0000e+00 g_mean=6.6659e-05 p_mean=0.0327 tgf_mean=0.1000 chemo_mean=0.0017 smad_mean=0.0240 erk_mean=0.0941 infl_mean=0.0000 scar_mean=0.0000 myo_frac=0.0000 a_align_x=0.6285 ac_align_x=0.6284 model=linear
step=250 max_u=2.8000e+00 c_mean=1.9903e+01 c_y=6.7556e+00 c_m=1.3147e+01 g_mean=4.9604e+00 p_mean=0.5496 tgf_mean=1.0000 chemo_mean=0.1150 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9039 ac_align_x=0.9772 model=linear
step=260 max_u=2.8000e+00 c_mean=2.0528e+01 c_y=6.7829e+00 c_m=1.3745e+01 g_mean=5.3141e+00 p_mean=0.5496 tgf_mean=1.0000 chemo_mean=0.1150 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9095 ac_align_x=0.9807 model=linear
step=270 max_u=2.8000e+00 c_mean=2.1141e+01 c_y=6.8054e+00 c_m=1.4336e+01 g_mean=5.6767e+00 p_mean=0.5496 tgf_mean=1.0000 chemo_mean=0.1149 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9157 ac_align_x=0.9835 model=linear
step=280 max_u=2.8000e+00 c_mean=2.1743e+01 c_y=6.8231e+00 c_m=1.4920e+01 g_mean=6.0477e+00 p_mean=0.5496 tgf_mean=1.0000 chemo_mean=0.1149 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9221 ac_align_x=0.9854 model=linear
step=290 max_u=2.8000e+00 c_mean=2.2345e+01 c_y=6.8483e+00 c_m=1.5497e+01 g_mean=6.4270e+00 p_mean=0.5497 tgf_mean=1.0000 chemo_mean=0.1148 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9289 ac_align_x=0.9868 model=linear
step=300 max_u=2.8000e+00 c_mean=2.2945e+01 c_y=6.8770e+00 c_m=1.6068e+01 g_mean=6.8145e+00 p_mean=0.5497 tgf_mean=1.0000 chemo_mean=0.1147 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9351 ac_align_x=0.9877 model=linear
step=310 max_u=2.8000e+00 c_mean=2.3538e+01 c_y=6.9042e+00 c_m=1.6633e+01 g_mean=7.2100e+00 p_mean=0.5498 tgf_mean=1.0000 chemo_mean=0.1147 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9411 ac_align_x=0.9882 model=linear
step=320 max_u=2.8000e+00 c_mean=2.4117e+01 c_y=6.9243e+00 c_m=1.7193e+01 g_mean=7.6132e+00 p_mean=0.5499 tgf_mean=1.0000 chemo_mean=0.1149 smad_mean=0.7813 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9464 ac_align_x=0.9884 model=linear
step=330 max_u=2.8000e+00 c_mean=2.4673e+01 c_y=6.9279e+00 c_m=1.7745e+01 g_mean=8.0238e+00 p_mean=0.5501 tgf_mean=1.0000 chemo_mean=0.1151 smad_mean=0.7813 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9511 ac_align_x=0.9887 model=linear
step=340 max_u=2.8000e+00 c_mean=2.5213e+01 c_y=6.9242e+00 c_m=1.8288e+01 g_mean=8.4411e+00 p_mean=0.5502 tgf_mean=1.0000 chemo_mean=0.1155 smad_mean=0.7813 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=0.9875 a_align_x=0.9550 ac_align_x=0.9893 model=linear
step=350 max_u=2.8000e+00 c_mean=2.5743e+01 c_y=6.9205e+00 c_m=1.8823e+01 g_mean=8.8648e+00 p_mean=0.5504 tgf_mean=1.0000 chemo_mean=0.1160 smad_mean=0.7813 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9589 ac_align_x=0.9898 model=linear
step=360 max_u=2.8000e+00 c_mean=2.6271e+01 c_y=6.9229e+00 c_m=1.9348e+01 g_mean=9.2949e+00 p_mean=0.5506 tgf_mean=1.0000 chemo_mean=0.1167 smad_mean=0.7813 erk_mean=0.5775 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9623 ac_align_x=0.9901 model=linear
step=370 max_u=2.8000e+00 c_mean=2.6793e+01 c_y=6.9275e+00 c_m=1.9866e+01 g_mean=9.7312e+00 p_mean=0.5508 tgf_mean=1.0000 chemo_mean=0.1174 smad_mean=0.7813 erk_mean=0.5776 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9654 ac_align_x=0.9902 model=linear
step=380 max_u=2.8000e+00 c_mean=2.7295e+01 c_y=6.9195e+00 c_m=2.0375e+01 g_mean=1.0173e+01 p_mean=0.5509 tgf_mean=1.0000 chemo_mean=0.1181 smad_mean=0.7814 erk_mean=0.5776 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9681 ac_align_x=0.9903 model=linear
step=390 max_u=2.8000e+00 c_mean=2.7789e+01 c_y=6.9132e+00 c_m=2.0876e+01 g_mean=1.0621e+01 p_mean=0.5511 tgf_mean=1.0000 chemo_mean=0.1188 smad_mean=0.7814 erk_mean=0.5777 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9706 ac_align_x=0.9902 model=linear
step=400 max_u=2.8000e+00 c_mean=2.8287e+01 c_y=6.9188e+00 c_m=2.1368e+01 g_mean=1.1074e+01 p_mean=0.5512 tgf_mean=1.0000 chemo_mean=0.1195 smad_mean=0.7814 erk_mean=0.5778 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9732 ac_align_x=0.9900 model=linear
step=410 max_u=2.8000e+00 c_mean=2.8787e+01 c_y=6.9337e+00 c_m=2.1854e+01 g_mean=1.1532e+01 p_mean=0.5514 tgf_mean=1.0000 chemo_mean=0.1203 smad_mean=0.7814 erk_mean=0.5779 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9758 ac_align_x=0.9898 model=linear
step=420 max_u=2.8000e+00 c_mean=2.9283e+01 c_y=6.9497e+00 c_m=2.2333e+01 g_mean=1.1996e+01 p_mean=0.5515 tgf_mean=1.0000 chemo_mean=0.1212 smad_mean=0.7814 erk_mean=0.5779 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9780 ac_align_x=0.9894 model=linear
step=430 max_u=2.8000e+00 c_mean=2.9774e+01 c_y=6.9667e+00 c_m=2.2807e+01 g_mean=1.2465e+01 p_mean=0.5517 tgf_mean=1.0000 chemo_mean=0.1222 smad_mean=0.7814 erk_mean=0.5780 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9799 ac_align_x=0.9891 model=linear
step=440 max_u=2.8000e+00 c_mean=3.0264e+01 c_y=6.9882e+00 c_m=2.3276e+01 g_mean=1.2939e+01 p_mean=0.5518 tgf_mean=1.0000 chemo_mean=0.1232 smad_mean=0.7814 erk_mean=0.5781 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9814 ac_align_x=0.9894 model=linear
step=450 max_u=2.8000e+00 c_mean=3.0751e+01 c_y=7.0110e+00 c_m=2.3740e+01 g_mean=1.3418e+01 p_mean=0.5519 tgf_mean=1.0000 chemo_mean=0.1243 smad_mean=0.7814 erk_mean=0.5782 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9826 ac_align_x=0.9897 model=linear
step=460 max_u=2.8000e+00 c_mean=3.1238e+01 c_y=7.0379e+00 c_m=2.4200e+01 g_mean=1.3902e+01 p_mean=0.5521 tgf_mean=1.0000 chemo_mean=0.1254 smad_mean=0.7814 erk_mean=0.5783 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9836 ac_align_x=0.9899 model=linear
step=470 max_u=2.8000e+00 c_mean=3.1718e+01 c_y=7.0631e+00 c_m=2.4655e+01 g_mean=1.4391e+01 p_mean=0.5522 tgf_mean=1.0000 chemo_mean=0.1263 smad_mean=0.7815 erk_mean=0.5784 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9843 ac_align_x=0.9900 model=linear
step=480 max_u=2.8000e+00 c_mean=3.2188e+01 c_y=7.0820e+00 c_m=2.5106e+01 g_mean=1.4885e+01 p_mean=0.5523 tgf_mean=1.0000 chemo_mean=0.1272 smad_mean=0.7815 erk_mean=0.5785 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9848 ac_align_x=0.9901 model=linear
step=490 max_u=2.8000e+00 c_mean=3.2644e+01 c_y=7.0924e+00 c_m=2.5552e+01 g_mean=1.5382e+01 p_mean=0.5524 tgf_mean=1.0000 chemo_mean=0.1279 smad_mean=0.7815 erk_mean=0.5785 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9852 ac_align_x=0.9902 model=linear
step=500 max_u=2.8000e+00 c_mean=3.3080e+01 c_y=7.0893e+00 c_m=2.5991e+01 g_mean=1.5884e+01 p_mean=0.5524 tgf_mean=1.0000 chemo_mean=0.1287 smad_mean=0.7815 erk_mean=0.5786 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9857 ac_align_x=0.9903 model=linear
step=510 max_u=2.8000e+00 c_mean=3.3511e+01 c_y=7.0889e+00 c_m=2.6422e+01 g_mean=1.6389e+01 p_mean=0.5525 tgf_mean=1.0000 chemo_mean=0.1294 smad_mean=0.7815 erk_mean=0.5787 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9862 ac_align_x=0.9903 model=linear
animation_mp4=False
animation_gif=True
