device=cpu
step=0 max_u=2.8000e+00 c_mean=3.3329e-02 c_y=3.3329e-02 c_m=0.0000e+00 g_mean=6.6659e-05 p_mean=0.0327 tgf_mean=0.1000 chemo_mean=0.0017 smad_mean=0.0240 erk_mean=0.0941 infl_mean=0.0000 scar_mean=0.0000 myo_frac=0.0000 a_align_x=0.6285 ac_align_x=0.6284 model=linear
step=250 max_u=2.8000e+00 c_mean=1.9958e+01 c_y=6.7673e+00 c_m=1.3191e+01 g_mean=4.9735e+00 p_mean=0.5496 tgf_mean=1.0000 chemo_mean=0.1155 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9039 ac_align_x=0.9772 model=linear
step=260 max_u=2.8000e+00 c_mean=2.0575e+01 c_y=6.7865e+00 c_m=1.3789e+01 g_mean=5.3281e+00 p_mean=0.5497 tgf_mean=1.0000 chemo_mean=0.1155 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9095 ac_align_x=0.9807 model=linear
step=270 max_u=2.8000e+00 c_mean=2.1185e+01 c_y=6.8051e+00 c_m=1.4379e+01 g_mean=5.6914e+00 p_mean=0.5497 tgf_mean=1.0000 chemo_mean=0.1155 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9158 ac_align_x=0.9834 model=linear
step=280 max_u=2.8000e+00 c_mean=2.1779e+01 c_y=6.8171e+00 c_m=1.4962e+01 g_mean=6.0631e+00 p_mean=0.5497 tgf_mean=1.0000 chemo_mean=0.1155 smad_mean=0.7812 erk_mean=0.5773 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9220 ac_align_x=0.9853 model=linear
step=290 max_u=2.8000e+00 c_mean=2.2372e+01 c_y=6.8342e+00 c_m=1.5538e+01 g_mean=6.4429e+00 p_mean=0.5497 tgf_mean=1.0000 chemo_mean=0.1154 smad_mean=0.7812 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9288 ac_align_x=0.9866 model=linear
step=300 max_u=2.8000e+00 c_mean=2.2958e+01 c_y=6.8519e+00 c_m=1.6106e+01 g_mean=6.8306e+00 p_mean=0.5498 tgf_mean=1.0000 chemo_mean=0.1153 smad_mean=0.7812 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9351 ac_align_x=0.9874 model=linear
step=310 max_u=2.8000e+00 c_mean=2.3541e+01 c_y=6.8733e+00 c_m=1.6668e+01 g_mean=7.2261e+00 p_mean=0.5499 tgf_mean=1.0000 chemo_mean=0.1153 smad_mean=0.7812 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9411 ac_align_x=0.9878 model=linear
step=320 max_u=2.8000e+00 c_mean=2.4106e+01 c_y=6.8835e+00 c_m=1.7223e+01 g_mean=7.6291e+00 p_mean=0.5500 tgf_mean=1.0000 chemo_mean=0.1154 smad_mean=0.7813 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9465 ac_align_x=0.9879 model=linear
step=330 max_u=2.8000e+00 c_mean=2.4651e+01 c_y=6.8822e+00 c_m=1.7769e+01 g_mean=8.0391e+00 p_mean=0.5501 tgf_mean=1.0000 chemo_mean=0.1156 smad_mean=0.7813 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9511 ac_align_x=0.9885 model=linear
step=340 max_u=2.8000e+00 c_mean=2.5182e+01 c_y=6.8759e+00 c_m=1.8306e+01 g_mean=8.4557e+00 p_mean=0.5502 tgf_mean=1.0000 chemo_mean=0.1159 smad_mean=0.7813 erk_mean=0.5774 infl_mean=0.0000 scar_mean=0.0000 myo_frac=0.9875 a_align_x=0.9550 ac_align_x=0.9889 model=linear
step=350 max_u=2.8000e+00 c_mean=2.5704e+01 c_y=6.8693e+00 c_m=1.8835e+01 g_mean=8.8787e+00 p_mean=0.5504 tgf_mean=1.0000 chemo_mean=0.1163 smad_mean=0.7813 erk_mean=0.5775 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9589 ac_align_x=0.9892 model=linear
step=360 max_u=2.8000e+00 c_mean=2.6217e+01 c_y=6.8637e+00 c_m=1.9353e+01 g_mean=9.3077e+00 p_mean=0.5506 tgf_mean=1.0000 chemo_mean=0.1168 smad_mean=0.7813 erk_mean=0.5775 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9623 ac_align_x=0.9893 model=linear
step=370 max_u=2.8000e+00 c_mean=2.6729e+01 c_y=6.8654e+00 c_m=1.9864e+01 g_mean=9.7427e+00 p_mean=0.5507 tgf_mean=1.0000 chemo_mean=0.1173 smad_mean=0.7813 erk_mean=0.5776 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9654 ac_align_x=0.9893 model=linear
step=380 max_u=2.8000e+00 c_mean=2.7229e+01 c_y=6.8633e+00 c_m=2.0366e+01 g_mean=1.0183e+01 p_mean=0.5508 tgf_mean=1.0000 chemo_mean=0.1178 smad_mean=0.7813 erk_mean=0.5776 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9680 ac_align_x=0.9891 model=linear
step=390 max_u=2.8000e+00 c_mean=2.7723e+01 c_y=6.8634e+00 c_m=2.0860e+01 g_mean=1.0630e+01 p_mean=0.5509 tgf_mean=1.0000 chemo_mean=0.1183 smad_mean=0.7814 erk_mean=0.5777 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9704 ac_align_x=0.9889 model=linear
step=400 max_u=2.8000e+00 c_mean=2.8226e+01 c_y=6.8792e+00 c_m=2.1347e+01 g_mean=1.1081e+01 p_mean=0.5511 tgf_mean=1.0000 chemo_mean=0.1189 smad_mean=0.7814 erk_mean=0.5777 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9727 ac_align_x=0.9893 model=linear
step=410 max_u=2.8000e+00 c_mean=2.8733e+01 c_y=6.9039e+00 c_m=2.1829e+01 g_mean=1.1538e+01 p_mean=0.5512 tgf_mean=1.0000 chemo_mean=0.1195 smad_mean=0.7814 erk_mean=0.5778 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9751 ac_align_x=0.9897 model=linear
step=420 max_u=2.8000e+00 c_mean=2.9230e+01 c_y=6.9238e+00 c_m=2.2306e+01 g_mean=1.2001e+01 p_mean=0.5513 tgf_mean=1.0000 chemo_mean=0.1201 smad_mean=0.7814 erk_mean=0.5779 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9773 ac_align_x=0.9900 model=linear
step=430 max_u=2.8000e+00 c_mean=2.9721e+01 c_y=6.9432e+00 c_m=2.2777e+01 g_mean=1.2469e+01 p_mean=0.5514 tgf_mean=1.0000 chemo_mean=0.1209 smad_mean=0.7814 erk_mean=0.5779 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9791 ac_align_x=0.9902 model=linear
step=440 max_u=2.8000e+00 c_mean=3.0217e+01 c_y=6.9726e+00 c_m=2.3244e+01 g_mean=1.2942e+01 p_mean=0.5515 tgf_mean=1.0000 chemo_mean=0.1217 smad_mean=0.7814 erk_mean=0.5780 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9805 ac_align_x=0.9903 model=linear
step=450 max_u=2.8000e+00 c_mean=3.0711e+01 c_y=7.0033e+00 c_m=2.3707e+01 g_mean=1.3420e+01 p_mean=0.5516 tgf_mean=1.0000 chemo_mean=0.1225 smad_mean=0.7814 erk_mean=0.5781 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9817 ac_align_x=0.9904 model=linear
step=460 max_u=2.8000e+00 c_mean=3.1205e+01 c_y=7.0381e+00 c_m=2.4167e+01 g_mean=1.3904e+01 p_mean=0.5517 tgf_mean=1.0000 chemo_mean=0.1234 smad_mean=0.7814 erk_mean=0.5781 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9826 ac_align_x=0.9904 model=linear
step=470 max_u=2.8000e+00 c_mean=3.1693e+01 c_y=7.0698e+00 c_m=2.4623e+01 g_mean=1.4392e+01 p_mean=0.5518 tgf_mean=1.0000 chemo_mean=0.1243 smad_mean=0.7814 erk_mean=0.5782 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9833 ac_align_x=0.9904 model=linear
step=480 max_u=2.8000e+00 c_mean=3.2171e+01 c_y=7.0947e+00 c_m=2.5076e+01 g_mean=1.4885e+01 p_mean=0.5519 tgf_mean=1.0000 chemo_mean=0.1251 smad_mean=0.7814 erk_mean=0.5783 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9843 ac_align_x=0.9904 model=linear
step=490 max_u=2.8000e+00 c_mean=3.2637e+01 c_y=7.1135e+00 c_m=2.5524e+01 g_mean=1.5382e+01 p_mean=0.5520 tgf_mean=1.0000 chemo_mean=0.1258 smad_mean=0.7814 erk_mean=0.5783 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9850 ac_align_x=0.9903 model=linear
step=500 max_u=2.8000e+00 c_mean=3.3081e+01 c_y=7.1149e+00 c_m=2.5966e+01 g_mean=1.5884e+01 p_mean=0.5521 tgf_mean=1.0000 chemo_mean=0.1264 smad_mean=0.7814 erk_mean=0.5784 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9857 ac_align_x=0.9903 model=linear
step=510 max_u=2.8000e+00 c_mean=3.3519e+01 c_y=7.1180e+00 c_m=2.6401e+01 g_mean=1.6389e+01 p_mean=0.5522 tgf_mean=1.0000 chemo_mean=0.1271 smad_mean=0.7815 erk_mean=0.5785 infl_mean=0.0000 scar_mean=0.0000 myo_frac=1.0000 a_align_x=0.9861 ac_align_x=0.9902 model=linear
animation_mp4=False
animation_gif=True
